,DB_ID1,DB_ID2
477472,DB01577,DB00408
45893,DB01577,DB01365
348367,DB01577,DB00334
86874,DB01577,DB00841
297673,DB01577,DB06724
420370,DB01577,DB09042
28283,DB01577,DB00182
131809,DB01577,DB06288
418049,DB01577,DB00601
39295,DB01577,DB00933
28652,DB01577,DB00961
279209,DB01577,DB00252
28372,DB01577,DB01100
401194,DB01577,DB01624
134090,DB01577,DB00623
471104,DB01577,DB00588
359459,DB01577,DB00780
476852,DB01577,DB06799
258585,DB01577,DB00470
256429,DB01577,DB01239
502035,DB01577,DB01193
518324,DB01577,DB01224
117653,DB01577,DB00427
209115,DB01577,DB00477
202611,DB01577,DB06767
184166,DB01577,DB01614
385573,DB01577,DB00723
78355,DB01577,DB00668
349114,DB01354,DB00754
451481,DB01354,DB01380
133597,DB01354,DB08827
519654,DB01354,DB00437
86396,DB01354,DB01156
33601,DB01354,DB01111
231273,DB01354,DB01589
96246,DB01354,DB00423
456243,DB01354,DB09074
421654,DB01354,DB00956
61408,DB01354,DB00539
185624,DB01354,DB01098
466716,DB01354,DB00417
381990,DB01354,DB00867
492190,DB01354,DB01551
504759,DB01354,DB00322
90990,DB01354,DB11093
291046,DB01354,DB00196
506161,DB01354,DB00841
93779,DB01354,DB01172
203654,DB01354,DB01407
10495,DB01354,DB00872
106446,DB01354,DB00865
108843,DB01354,DB09227
133119,DB01354,DB00238
369897,DB01354,DB00602
88148,DB01354,DB01411
100069,DB01354,DB06636
251291,DB01354,DB00035
43638,DB01354,DB00698
194353,DB01354,DB00585
557276,DB01354,DB01202
88687,DB01354,DB01377
416000,DB01354,DB01002
170352,DB01354,DB04844
525750,DB01354,DB04831
512752,DB01354,DB00499
91395,DB01354,DB09241
475734,DB01354,DB00213
280496,DB01354,DB00915
281597,DB01354,DB00921
554710,DB01354,DB08930
127512,DB01354,DB00153
550490,DB01354,DB00305
273431,DB01354,DB01273
456332,DB01354,DB01163
115029,DB01354,DB00738
554259,DB01354,DB00262
247287,DB01354,DB00977
1261,DB01354,DB00264
210126,DB01354,DB04899
253075,DB01354,DB01018
170698,DB01354,DB00968
240490,DB01354,DB00819
128088,DB01354,DB06292
389929,DB01354,DB00949
54134,DB01354,DB00316
148764,DB01354,DB00177
379714,DB01354,DB01224
290958,DB01354,DB01136
497483,DB01354,DB01275
319382,DB01354,DB00091
499490,DB01354,DB00543
350186,DB01354,DB00960
520703,DB01354,DB00695
434427,DB01354,DB01359
394098,DB01354,DB01340
329007,DB01354,DB01242
111806,DB01354,DB00254
541738,DB01354,DB00999
75412,DB01354,DB00615
377445,DB01354,DB00335
306183,DB01354,DB00633
478953,DB01354,DB09038
336206,DB01354,DB00794
392527,DB01354,DB00400
168597,DB01354,DB01020
328076,DB01354,DB01045
429284,DB01354,DB08941
545381,DB01354,DB01612
101790,DB01354,DB00277
561201,DB01354,DB01144
391883,DB01354,DB01162
190350,DB01354,DB00484
492801,DB01354,DB00206
237598,DB01354,DB00691
339905,DB01354,DB00887
152572,DB01354,DB00555
402848,DB01354,DB00622
28629,DB01354,DB01418
169102,DB01354,DB00270
324052,DB01354,DB00966
107631,DB01354,DB00903
465664,DB01354,DB00421
96055,DB01354,DB00524
78073,DB06813,DB00835
284304,DB06813,DB00552
488481,DB06813,DB00842
87614,DB06813,DB06701
461643,DB06813,DB00314
548709,DB06813,DB08930
218632,DB06813,DB00776
70188,DB06813,DB11126
95511,DB06813,DB04884
358894,DB06813,DB08903
13355,DB06813,DB00515
75585,DB06813,DB00166
503197,DB06813,DB00414
434907,DB06813,DB01224
318236,DB06813,DB00997
429582,DB06813,DB00230
486590,DB06813,DB01109
32902,DB06813,DB01278
168283,DB06813,DB01166
494894,DB06813,DB00782
288682,DB06813,DB00446
247771,DB06813,DB09064
104604,DB06813,DB00537
362325,DB06813,DB00956
494203,DB06813,DB01244
169421,DB06813,DB01081
552966,DB06813,DB09276
93651,DB06813,DB06204
86139,DB06813,DB01364
532062,DB06813,DB06209
215603,DB06813,DB08816
483071,DB06813,DB00395
60989,DB06813,DB00327
39535,DB06813,DB00726
475233,DB06813,DB00363
80,DB06813,DB00343
13934,DB06813,DB06730
552979,DB06813,DB00313
152142,DB06813,DB01169
115973,DB06813,DB09070
430813,DB06813,DB01124
333749,DB06813,DB00335
438670,DB06813,DB00608
544096,DB06813,DB06826
478912,DB06813,DB01331
20827,DB06813,DB00435
556933,DB06813,DB00822
291566,DB06813,DB09026
481812,DB06813,DB00254
97036,DB06813,DB01395
43349,DB06813,DB06335
165689,DB06813,DB00599
136534,DB06813,DB01168
168995,DB06813,DB04924
76992,DB06813,DB01394
205064,DB06813,DB00598
102541,DB06813,DB01591
200453,DB06813,DB00588
186000,DB06813,DB00999
468003,DB06813,DB01409
435250,DB06813,DB00206
82011,DB06813,DB00359
360998,DB06813,DB06282
229243,DB06813,DB00829
317093,DB06813,DB06767
534484,DB06813,DB00972
147095,DB06813,DB00761
484404,DB06813,DB01214
464719,DB06813,DB00159
111692,DB06813,DB00165
465913,DB06813,DB00526
205738,DB06813,DB00422
78311,DB06813,DB01129
85026,DB06813,DB06723
214845,DB06813,DB09067
483050,DB06813,DB00948
357338,DB06813,DB00331
143915,DB06813,DB00880
306954,DB06813,DB00658
224583,DB06813,DB09291
384023,DB06813,DB11095
349967,DB06813,DB00692
214022,DB06813,DB00366
475663,DB06813,DB00710
27203,DB06813,DB01397
47273,DB06813,DB00861
200147,DB06813,DB00573
147960,DB06813,DB00788
61516,DB06813,DB00482
384840,DB06813,DB00586
543625,DB06813,DB00440
522925,DB06813,DB01009
286935,DB06813,DB00337
59891,DB06813,DB00461
204999,DB06813,DB01399
8260,DB00804,DB04339
517832,DB00804,DB00404
109710,DB00804,DB00704
517128,DB00804,DB01012
461548,DB00804,DB09027
232464,DB00804,DB01339
243954,DB00804,DB06708
445463,DB00804,DB00313
364899,DB00804,DB01239
74795,DB00804,DB00393
504470,DB00804,DB00314
295133,DB00804,DB08813
75183,DB00804,DB00612
450662,DB00804,DB01212
73674,DB00804,DB01407
253181,DB00804,DB06145
234979,DB00804,DB09039
10159,DB00804,DB01038
365660,DB00804,DB01432
379023,DB00804,DB00320
318471,DB00804,DB01244
1160,DB00804,DB00960
323686,DB00804,DB00906
93591,DB00804,DB00857
370973,DB00804,DB06204
450376,DB00804,DB01320
97594,DB00804,DB00317
343957,DB00804,DB00881
540057,DB00804,DB01621
456507,DB00804,DB09276
431670,DB00804,DB01023
164705,DB00804,DB01039
189788,DB00804,DB00328
181859,DB00804,DB00927
78382,DB00804,DB04842
398827,DB00804,DB04861
507315,DB00804,DB00186
190306,DB00804,DB01592
31895,DB00804,DB01082
79195,DB00804,DB06696
175271,DB00804,DB08875
55900,DB00804,DB06799
9059,DB00804,DB01208
91168,DB00804,DB05812
180735,DB00804,DB00440
525294,DB00804,DB00165
324493,DB00804,DB00619
143542,DB00804,DB06709
358349,DB00804,DB05271
194900,DB00804,DB00933
78941,DB00804,DB01255
429393,DB00804,DB00949
552119,DB00804,DB01403
156251,DB00804,DB00930
88293,DB00804,DB08900
255908,DB00804,DB01365
108847,DB00804,DB00150
378859,DB00804,DB00499
184250,DB00804,DB00208
422168,DB00804,DB00658
543417,DB00804,DB00524
463942,DB00804,DB01194
483914,DB00804,DB00508
525739,DB00804,DB00758
378194,DB00804,DB08873
442780,DB00804,DB00835
386471,DB00804,DB09068
75511,DB00804,DB08901
213530,DB00804,DB00379
169409,DB00804,DB09330
313204,DB00804,DB00820
72225,DB00804,DB00300
97459,DB00804,DB09097
69228,DB00804,DB08930
438067,DB00804,DB06788
451699,DB00804,DB06690
81545,DB00804,DB00364
211048,DB00804,DB00652
34593,DB00804,DB00864
234711,DB00804,DB00371
543973,DB00804,DB00599
81,DB00804,DB01215
10303,DB00804,DB08816
264229,DB00804,DB00962
20724,DB00804,DB09300
540639,DB00804,DB00991
136330,DB00804,DB01189
352982,DB00804,DB00207
390492,DB00804,DB08897
24956,DB00804,DB01409
458652,DB00804,DB09271
534440,DB00804,DB08893
161276,DB00804,DB00387
85101,DB00804,DB00040
456218,DB00804,DB00273
11760,DB01309,DB01167
32321,DB01309,DB00477
48311,DB01309,DB01174
539355,DB01309,DB09275
316703,DB01309,DB09143
246759,DB01309,DB00501
521083,DB01309,DB00964
299623,DB01309,DB00781
72894,DB01309,DB06148
539810,DB01309,DB01614
259091,DB01309,DB02703
464937,DB01309,DB09076
526144,DB01309,DB01097
489907,DB01309,DB00675
275896,DB01309,DB00798
70858,DB01309,DB00776
535330,DB01309,DB01109
139219,DB01309,DB06589
285690,DB01309,DB01082
83,DB01309,DB06292
65321,DB01309,DB09060
198704,DB01309,DB00875
545594,DB01309,DB01591
157067,DB01309,DB01041
79451,DB01309,DB09072
59707,DB01309,DB08909
80568,DB01309,DB00956
72950,DB01309,DB00420
234535,DB01309,DB00542
76900,DB01309,DB00847
97442,DB01309,DB00949
19942,DB01309,DB05239
549610,DB01309,DB01118
204044,DB01309,DB00602
495742,DB01309,DB09049
526161,DB01309,DB09064
275645,DB01309,DB01024
553898,DB01309,DB06695
205250,DB01309,DB06709
214978,DB01309,DB00531
492737,DB01309,DB00871
419197,DB01309,DB08916
455619,DB01309,DB00796
475049,DB01309,DB01000
347816,DB01309,DB00994
84171,DB01309,DB01339
144827,DB01309,DB00707
512430,DB01309,DB00460
81393,DB01309,DB00423
466812,DB01309,DB01551
447983,DB01309,DB04908
512700,DB01309,DB00788
77056,DB01309,DB09290
163163,DB01309,DB01601
4712,DB01309,DB01285
381562,DB01309,DB01124
19248,DB01309,DB00734
433064,DB01309,DB01120
135726,DB01309,DB00263
74966,DB01309,DB08907
278745,DB01309,DB01357
353638,DB01309,DB00635
81452,DB01309,DB06216
270834,DB01309,DB09009
60852,DB01309,DB00396
485314,DB01309,DB02546
20068,DB01309,DB06789
558181,DB01309,DB01208
267850,DB01309,DB04574
467073,DB01309,DB00304
302410,DB01309,DB06788
462989,DB01309,DB09123
376142,DB01309,DB00738
94713,DB01309,DB00214
294664,DB01309,DB00695
338244,DB01309,DB01015
216160,DB01309,DB00294
47163,DB01309,DB00783
488646,DB01309,DB00468
327613,DB01309,DB01395
399720,DB01309,DB00351
357374,DB01309,DB00503
140937,DB01309,DB00620
435416,DB01309,DB00222
326434,DB01309,DB01403
175841,DB01309,DB01238
324409,DB01309,DB00030
82645,DB01309,DB01590
398053,DB01309,DB00440
18648,DB01309,DB00014
98967,DB01309,DB00945
55031,DB01309,DB02901
434059,DB01309,DB04946
47156,DB01309,DB06663
302737,DB01309,DB06335
111305,DB00864,DB00674
329781,DB00864,DB00706
538185,DB00864,DB00334
60323,DB00864,DB04844
75623,DB00864,DB00399
121595,DB00864,DB00754
212946,DB00864,DB06791
474462,DB00864,DB01059
512245,DB00864,DB01151
385645,DB00864,DB01066
510974,DB00864,DB01377
127305,DB00864,DB00624
414961,DB00864,DB09074
538847,DB00864,DB00521
237915,DB00864,DB04837
372226,DB00864,DB01113
268401,DB00864,DB06204
494045,DB00864,DB00304
9063,DB00864,DB00395
298104,DB00864,DB09277
94737,DB00864,DB01261
556847,DB00864,DB00268
369213,DB00864,DB00986
339868,DB00864,DB01068
509945,DB00864,DB00611
436793,DB00864,DB00205
138998,DB00864,DB00768
314175,DB00864,DB01015
262671,DB00864,DB04842
24594,DB00864,DB00996
205534,DB00864,DB06692
149484,DB00864,DB01339
84,DB00864,DB09401
194780,DB00864,DB01043
367796,DB00864,DB01192
491175,DB00864,DB00479
97010,DB00864,DB01207
445485,DB00864,DB01602
132561,DB00864,DB01294
463550,DB00864,DB00402
385937,DB00864,DB04951
454868,DB00864,DB00684
218229,DB00864,DB06723
172197,DB00864,DB00628
156171,DB00864,DB00451
538451,DB00864,DB00964
40043,DB00864,DB00190
515631,DB00864,DB01126
346267,DB00864,DB01016
252496,DB00864,DB00872
542081,DB00864,DB00482
147775,DB00864,DB01120
480403,DB00864,DB00991
483927,DB00864,DB01268
354100,DB00864,DB00363
254881,DB00864,DB00398
105872,DB00864,DB06695
15759,DB00864,DB08820
217878,DB00864,DB00252
452575,DB00864,DB04868
297244,DB00864,DB01380
198136,DB00864,DB00762
275711,DB00864,DB00220
63210,DB00864,DB00307
176106,DB00864,DB00554
112021,DB00864,DB01023
526771,DB00864,DB01254
401540,DB00864,DB00337
302307,DB00864,DB04855
392664,DB00864,DB00030
389926,DB00864,DB01115
130290,DB00864,DB08976
241945,DB00864,DB00529
225091,DB00864,DB01232
96887,DB00864,DB09118
474518,DB00864,DB00414
109191,DB00864,DB01309
369921,DB00864,DB00343
548969,DB00864,DB05521
213117,DB00864,DB06616
198763,DB00864,DB00270
508514,DB00864,DB08868
85829,DB00864,DB00305
288296,DB00864,DB09049
390843,DB00864,DB00860
232291,DB00864,DB00563
135080,DB00864,DB00224
396584,DB00864,DB01101
225349,DB00864,DB08895
86571,DB00864,DB00541
321113,DB00864,DB00461
198389,DB00864,DB01026
158088,DB00864,DB00515
471635,DB00864,DB01042
197754,DB00864,DB01041
333388,DB00400,DB00218
404476,DB00400,DB00847
4794,DB00400,DB01150
301776,DB00400,DB00390
80464,DB00400,DB00570
320250,DB00400,DB00823
560457,DB00400,DB00862
539705,DB00400,DB00739
126395,DB00400,DB08795
460568,DB00400,DB00549
7168,DB00400,DB00193
545448,DB00400,DB01054
79641,DB00400,DB08896
464356,DB00400,DB01208
204172,DB00400,DB00211
234076,DB00400,DB00468
1453,DB00400,DB00524
425751,DB00400,DB09295
151608,DB00400,DB09104
140926,DB00400,DB09276
350412,DB00400,DB00400
540296,DB00400,DB01207
537064,DB00400,DB01037
352928,DB00400,DB01167
352292,DB00400,DB00586
316437,DB00400,DB00565
204175,DB00400,DB01043
490818,DB00400,DB09067
217386,DB00400,DB00245
478239,DB00400,DB00790
557785,DB00400,DB00197
63160,DB00400,DB00771
252925,DB00400,DB00608
356479,DB00400,DB06413
28620,DB00400,DB01156
78987,DB00400,DB01184
351957,DB00400,DB00540
73462,DB00400,DB00713
6718,DB00400,DB08934
81853,DB00400,DB00322
108816,DB00400,DB00405
111444,DB00400,DB00607
343155,DB00400,DB00375
141619,DB00400,DB05239
152731,DB00400,DB00834
208923,DB00400,DB00537
78238,DB00400,DB01095
191857,DB00400,DB00700
499916,DB00400,DB00742
80149,DB00400,DB00841
558108,DB00400,DB00925
97360,DB00400,DB09064
265370,DB00400,DB00622
548655,DB00400,DB01395
241730,DB00400,DB00368
249733,DB00400,DB00829
130985,DB00400,DB00557
207343,DB00400,DB00627
554337,DB00400,DB01194
369267,DB00400,DB00475
480128,DB00400,DB11133
341975,DB00400,DB06262
491240,DB00400,DB01393
219580,DB00400,DB04905
77214,DB00400,DB00535
270707,DB00400,DB00948
543286,DB00400,DB00364
88152,DB00400,DB06288
67965,DB00400,DB00451
206961,DB00400,DB00734
94696,DB00400,DB00946
524047,DB00400,DB04842
330169,DB00400,DB01261
32370,DB00400,DB08865
79823,DB00400,DB00621
85553,DB00400,DB00763
85,DB00400,DB00488
10117,DB00400,DB01583
266555,DB00400,DB00497
20906,DB00400,DB01587
482936,DB00400,DB00104
342856,DB00400,DB00677
248317,DB00400,DB09241
555311,DB00400,DB00542
442078,DB00400,DB00610
457584,DB00400,DB01359
17823,DB00400,DB00528
208898,DB00400,DB00342
263363,DB00400,DB00312
114835,DB00400,DB06335
329300,DB00400,DB08867
441071,DB00400,DB00794
162164,DB00400,DB00418
133343,DB00400,DB00393
306742,DB00400,DB01174
496575,DB09039,DB01197
546923,DB09039,DB00181
242720,DB09039,DB06237
523369,DB09039,DB01147
364414,DB09039,DB09070
191652,DB09039,DB00344
461077,DB09039,DB00316
467942,DB09039,DB00835
553050,DB09039,DB00829
286360,DB09039,DB00030
13704,DB09039,DB06708
236993,DB09039,DB00713
552745,DB09039,DB00006
391436,DB09039,DB01501
272477,DB09039,DB06441
508685,DB09039,DB01436
106827,DB09039,DB00491
36656,DB09039,DB01235
299012,DB09039,DB01233
125446,DB09039,DB00723
306950,DB09039,DB00758
552235,DB09039,DB09274
351245,DB09039,DB01088
539947,DB09039,DB00895
42055,DB09039,DB06788
200344,DB09039,DB00803
548405,DB09039,DB06228
544054,DB09039,DB00460
101785,DB09039,DB09043
94159,DB09039,DB09271
96566,DB09039,DB00489
539031,DB09039,DB06730
518908,DB09039,DB00427
101993,DB09039,DB08918
88,DB09039,DB09101
17396,DB09039,DB01002
138706,DB09039,DB01074
158718,DB09039,DB01579
433148,DB09039,DB00698
471318,DB09039,DB06212
179365,DB09039,DB00388
283808,DB09039,DB06282
67170,DB09039,DB01071
539782,DB09039,DB08900
21424,DB09039,DB00999
79437,DB09039,DB08868
83776,DB09039,DB01124
170605,DB09039,DB00682
533895,DB09039,DB01337
50953,DB09039,DB01309
512293,DB09039,DB00960
484662,DB09039,DB08930
246652,DB09039,DB01356
312543,DB09039,DB00237
463340,DB09039,DB00203
512864,DB09039,DB00370
270114,DB09039,DB01353
326455,DB09039,DB01267
137497,DB09039,DB06626
408831,DB09039,DB01066
252079,DB09039,DB08824
372899,DB09039,DB00384
242072,DB09039,DB00213
333692,DB09039,DB00958
111935,DB09039,DB00819
129643,DB09039,DB06697
285964,DB09039,DB00252
394980,DB09039,DB00349
270467,DB09039,DB08912
495192,DB09039,DB00752
234331,DB09039,DB00307
382899,DB09039,DB00196
159503,DB09039,DB01319
194431,DB09039,DB00014
85288,DB09039,DB09291
269578,DB09039,DB00673
109813,DB09039,DB00472
76555,DB09039,DB08916
93967,DB09039,DB02703
397040,DB09039,DB05521
366107,DB09039,DB01220
159867,DB09039,DB00264
179935,DB09039,DB00215
535651,DB09039,DB09075
164482,DB09039,DB06636
113168,DB09039,DB06717
168509,DB09039,DB00193
318850,DB09039,DB00648
351436,DB09039,DB08899
545805,DB09039,DB09054
15020,DB09039,DB05812
329822,DB09039,DB09027
321138,DB09039,DB06616
89753,DB09039,DB01609
142949,DB09039,DB00857
279311,DB00889,DB00679
71725,DB00889,DB09075
295200,DB00889,DB04837
155072,DB00889,DB01627
108424,DB00889,DB00323
288141,DB00889,DB01604
418725,DB00889,DB06707
127630,DB00889,DB00570
67513,DB00889,DB01605
250695,DB00889,DB00163
5432,DB00889,DB00584
199641,DB00889,DB01602
310522,DB00889,DB00331
81008,DB00889,DB00461
391031,DB00889,DB01033
417418,DB00889,DB00950
556179,DB00889,DB00515
28376,DB00889,DB00938
321181,DB00889,DB00503
435175,DB00889,DB00588
545105,DB00889,DB00959
545285,DB00889,DB00895
229154,DB00889,DB09539
231099,DB00889,DB00294
75374,DB00889,DB00433
506767,DB00889,DB00801
526130,DB00889,DB00763
427077,DB00889,DB00314
104233,DB00889,DB08864
340123,DB00889,DB00867
301779,DB00889,DB01624
228184,DB00889,DB00884
481487,DB00889,DB01267
171745,DB00889,DB00233
1734,DB00889,DB00421
339082,DB00889,DB01110
280405,DB00889,DB00860
68384,DB00889,DB01080
214120,DB00889,DB05676
61713,DB00889,DB09064
354268,DB00889,DB00618
93446,DB00889,DB00301
538525,DB00889,DB00657
185783,DB00889,DB00187
29672,DB00889,DB00213
75812,DB00889,DB01207
89,DB00889,DB08868
5666,DB00889,DB09119
312523,DB00889,DB00384
14033,DB00889,DB01020
69977,DB00889,DB01214
181120,DB00889,DB00612
132404,DB00889,DB00651
445156,DB00889,DB00803
197166,DB00889,DB08881
56211,DB00889,DB00829
149714,DB00889,DB08813
10917,DB00889,DB00739
462979,DB00889,DB01406
75817,DB00889,DB00831
553745,DB00889,DB01567
441630,DB00889,DB00916
327866,DB00889,DB00871
537428,DB00889,DB01244
76527,DB00889,DB09117
41232,DB00889,DB01427
497187,DB00889,DB09280
47925,DB00889,DB05239
276531,DB00889,DB00989
418852,DB00889,DB00935
363081,DB00889,DB00498
213722,DB00889,DB00530
287431,DB00889,DB00731
297475,DB00889,DB08882
322152,DB00889,DB01306
456524,DB00889,DB01151
249051,DB00889,DB00656
367811,DB00889,DB00952
275959,DB00889,DB01149
184231,DB00889,DB00834
193740,DB00889,DB06684
473429,DB00889,DB01253
374658,DB00889,DB00715
230776,DB00889,DB01175
63549,DB00889,DB00953
110776,DB00889,DB00248
269854,DB00889,DB01168
118269,DB00889,DB01247
243199,DB00889,DB00315
208256,DB00889,DB00454
357074,DB00889,DB00543
73907,DB00889,DB01104
97114,DB00889,DB01356
398357,DB00889,DB01171
107215,DB00889,DB00918
504517,DB01229,DB00883
71651,DB01229,DB01202
234628,DB01229,DB01415
189677,DB01229,DB00912
241922,DB01229,DB00320
467742,DB01229,DB00334
168390,DB01229,DB01144
51904,DB01229,DB08827
338355,DB01229,DB01242
3068,DB01229,DB00524
107301,DB01229,DB00823
266738,DB01229,DB01319
381620,DB01229,DB03619
202428,DB01229,DB06287
104514,DB01229,DB01395
449774,DB01229,DB00972
497392,DB01229,DB04876
33513,DB01229,DB01201
148309,DB01229,DB01182
550025,DB01229,DB00241
267877,DB01229,DB01211
291820,DB01229,DB01147
552417,DB01229,DB00651
70501,DB01229,DB04946
55398,DB01229,DB01071
91859,DB01229,DB00497
396457,DB01229,DB00979
541012,DB01229,DB00486
73747,DB01229,DB00502
60282,DB01229,DB01067
486666,DB01229,DB06589
73240,DB01229,DB00610
152376,DB01229,DB00030
601,DB01229,DB00731
355310,DB01229,DB01567
76593,DB01229,DB00186
220190,DB01229,DB00390
193073,DB01229,DB00601
482344,DB01229,DB00697
290663,DB01229,DB00851
204112,DB01229,DB06701
484359,DB01229,DB01210
37881,DB01229,DB01088
331572,DB01229,DB00934
90,DB01229,DB00421
4936,DB01229,DB01082
355506,DB01229,DB00409
187087,DB01229,DB00808
80720,DB01229,DB09102
382168,DB01229,DB01241
267770,DB01229,DB00818
492554,DB01229,DB01148
415029,DB01229,DB00613
118839,DB01229,DB01150
18010,DB01229,DB06201
389493,DB01229,DB06212
450548,DB01229,DB06274
552935,DB01229,DB01406
477016,DB01229,DB00277
226701,DB01229,DB00159
460863,DB01229,DB01016
40929,DB01229,DB06772
493643,DB01229,DB09068
213848,DB01229,DB00245
280600,DB01229,DB01579
165605,DB01229,DB08976
381576,DB01229,DB00774
64633,DB01229,DB01189
519815,DB01229,DB04843
250731,DB01229,DB00745
550777,DB01229,DB00321
139488,DB01229,DB00543
89478,DB01229,DB01155
64304,DB01229,DB00847
551203,DB01229,DB00983
524096,DB01229,DB00220
310121,DB01229,DB00412
436317,DB01229,DB00864
318922,DB01229,DB00872
116464,DB01229,DB06717
117270,DB01229,DB08820
327662,DB01229,DB04905
358410,DB01229,DB00307
211665,DB01229,DB00503
11522,DB01229,DB02703
61685,DB01229,DB00559
314052,DB01229,DB00243
110883,DB01229,DB00363
284383,DB01229,DB09118
149456,DB01229,DB01177
431849,DB01229,DB00361
42791,DB01229,DB01072
44266,DB01229,DB06290
509769,DB01229,DB00440
58998,DB01229,DB05812
335133,DB00178,DB01147
547771,DB00178,DB01037
480798,DB00178,DB06262
161854,DB00178,DB09061
549639,DB00178,DB01133
145999,DB00178,DB01320
212951,DB00178,DB00266
555684,DB00178,DB01268
356286,DB00178,DB00988
271946,DB00178,DB00465
508219,DB00178,DB01081
377478,DB00178,DB00270
315845,DB00178,DB09401
93980,DB00178,DB01063
11024,DB00178,DB00833
355576,DB00178,DB03793
90722,DB00178,DB00732
33889,DB00178,DB00950
194361,DB00178,DB00595
204286,DB00178,DB08896
236687,DB00178,DB00686
222465,DB00178,DB01240
308115,DB00178,DB00261
219694,DB00178,DB00495
